id,fecha,ubicacion,aerolinea,ruta,tipo,total_abordo,fallecidos,fallecidos_en_tierra,anio
3752,1992-02-20,En route from Argentina  to  California,Aerolineas Argentinas,sin informacion,Boeing B-747,0,1,0,1992
3753,1992-03-02,"Beni, Bolivia",Frigorifico Santa Rita,Estencia el Trompillo - La Paz,Curtiss C-46T,5,5,0,1992
3754,1992-03-12,"Etsouali, Congo",Lina Congo,Dwando - Brazzaville,de Havilland Canada DHC-6 Twin Otter 300,8,3,0,1992
3755,1992-03-22,"La Guardia Airport, New York, New York",USAir,New York City - Cleveland,Fokker F-28 Fellowship 4000,51,27,0,1992
3756,1992-03-24,"Athens, Greece",Golden Star Air Cargo,Amsterdam - Athens,Boeing 707-321C,7,7,0,1992
3757,1992-04-04,"Near Baikov, Russia",Kamchatavia,Petropavlovsk -Baikov,Let 410UVP,12,1,0,1992
3758,1992-04-07,"Near Sarra, Libya",Air Bissau,Khartoum - Tunis,Antonov AN-24RV,13,3,0,1992
3759,1992-04-10,"Off Orchid Island, Taiwan",Taiwan Airlines,sin informacion,Britten Norman BN-2A-26 Trislander,10,7,0,1992
3760,1992-04-14,"Nairobi, Kenya",Military - Kenyan Air Force,Nairobi - Laikipia,de Havilland DHC-5 Buffalo,46,46,6,1992
3761,1992-04-16,"Near Goroka, Papua New Guinea",Talair,Madang - Goroka,Embraer 110P1 Bandeirante,15,11,0,1992
3762,1992-04-22,"Perris Valley, California",Perris Valley Aviation,Local,de Havilland Canada DHC-6 Twin Otter 200,22,16,0,1992
3763,1992-04-22,"Mt. Haleakala, Hawaii",Scenic Air Tours,Local sightseeing,Beechcraft E18S,9,9,0,1992
3764,1992-04-26,"Saveh, Iran",Saha Airline Services,Bandar Manshahr  - Tehran,Fokker F-27 Friendship 400M,39,39,0,1992
3765,1992-06-06,"Tucuti, Panama",COPA (Panama),"Panama City, Panama - Cali, Colombia",Boeing B-737-204,47,47,0,1992
3766,1992-06-07,"Mayaguez, Puerto Rico",American Eagle,San Juan - Mayaguez,CASA 212 Aviocar 200,5,5,0,1992
3767,1992-06-22,"Cruzeiro do Sul, Brazil",VASP,Rio Branc - Cruzeiro do Sul,Boeing 737-2A1C,3,3,0,1992
3768,1992-06-22,"Norlisk, Russia",Krasnoyarsk Airlines,Igarka - Omsk,Antonov AN-12,12,10,0,1992
3769,1992-07-05,"Near Iyakochchi, Sri Lanka",Military - Sri Lanka Air Force,Colombo - Jaffna,Shaanxi Y-8D,19,19,0,1992
3770,1992-07-13,"Bethel, Alaska",Arctic Circle Air Service,Bethel - Chevak,Shorts SC-7 Skyvan 3A-200,1,1,0,1992
3771,1992-07-14,"Near Nakhichevan, Azerbaijan",Military - Russian Air Force,Nakhichevan - Rostov,Antonov AN-12V,34,29,0,1992
3772,1992-07-14,"Near Bir Fadl, Yemen",Military - Unified Yemen Air Force,Nakhichevan - Rostov,Antonov An-12,57,57,0,1992
3773,1992-07-20,"Tbilisi, Georgia",Georgian Air,Tbilisi - Mineralnye Vody,Tupolev TU-154B,24,24,4,1992
3774,1992-07-24,"Near Skopje, Macedonia",Volga-Dnepr Airlines,sin informacion,Antonov 12BK,8,8,0,1992
3775,1992-07-24,"Mt. Lalaboy,  Indonesia",Mandala Airlines,Jakarta - Surabaya - Ujung Pandang - Ambon,Vickers Viscount 816,70,70,0,1992
3776,1992-07-27,"Near Mexico City, Mexico",Aero Eslava,Puebla - Mexico City,Vickers 798D Viscount,4,4,0,1992
3777,1992-07-30,"JFK Airport, New York, New York",Trans World Airlines,New York City - San Francisco,Lockheed L-1011,292,0,0,1992
3778,1992-07-31,"Near Kathmandu, Nepal",Thai Airways,Bangkok - Kathmandu,Airbus A310-304,113,113,0,1992
3779,1992-07-31,"Nanjing, Jiangsu, China",China General Aviation Corporation,Nanjing - Xiamen,Yakovlev YAK-42D,126,108,0,1992
3780,1992-08-21,"Colorado, Bolivia",Servicios Aereos Santa Ana,La Paz - Santa Ana de Yacuma,Convair CV-440-80,10,10,0,1992
3781,1992-08-25,"Hot Springs, Arizona",Lone Star Airlines,Test,Swearingen SA-227AC Metro III,3,3,0,1992
3782,1992-08-27,"Near Iquitos, Peru",Military - Peruvian Air Force - TANS,Estrecho - Iquitos,de Havilland Canada DHC-6 Twin Otter 300,41,8,0,1992
3783,1992-08-27,"Gimli, Manitoba, Canada",NewCal Aviation,Test,de Havilland Canada DHC-4T Caribou,3,3,0,1992
3784,1992-08-27,"Near Ivanovo, Russia",Aeroflot,Donetsk - Ivanovo,Tupolev TU-134A,84,84,0,1992
3785,1992-08-31,"Jamba, Angola",Professional Aviation Services,Jamba - Pretoria,Douglas DC-3,17,3,0,1992
3786,1992-09-10,"Bellavista, Peru",Expresso Aéreo,Tarapoto - Bellavista,Fokker F-27 Friendship 500,43,1,1,1992
3787,1992-09-12,"Kozyrevsk, Russia",Kamchatka Airlines,sin informacion,Mil Mi-8 (helicopter),16,9,0,1992
3788,1992-09-16,"Hana, Hawaii",Air Taxi - Hawaii Helicopters Inc.,Sightseeing,Aerospatiale AS-350B,7,7,0,1992
3789,1992-09-18,"Off Curacao, Netherlands Antilles",Aero Ejecutivos,Curacao - Miami,Douglas C-118A,3,3,0,1992
3790,1992-09-19,"Bogota, Colombia",Avesca Colombia,Villavicencio - Mitu,Curtiss C-46F-1-CU,11,11,0,1992
3791,1992-09-21,"Near Kular, Russia",Yakutavia,sin informacion,Mil Mi-8 (helicopter),10,10,0,1992
3792,1992-09-26,"Near Lagos, Nigeria",Military - Federal Nigerian Air Force,Lagos - Kaduna,Lockheed C-130H,158,158,0,1992
3793,1992-09-28,"Near  Kathmandu, Nepal",Pakistan International Airlines,Karachi - Kathmandu,Airbus A300B4-203,167,167,0,1992
3794,1992-10-04,"Amsterdam, Netherlands",El Al,Amsterdam - Tel Aviv,Boeing B-747-258F,4,4,39,1992
3795,1992-10-07,"Berkeley Springs, West Virginia",Miltiary - U.S. Airforce,Training,Lockheed C-130E Hercules,6,6,0,1992
3796,1992-10-08,"Near Dingxi, China",Wuhan Airlines,Lanzhou - Xi'an,Avia 14M-40,35,14,0,1992
3797,1992-10-09,"Mogadiscio, Somalia",Kiev Production Association,sin informacion,Antonov 32,13,1,0,1992
3798,1992-10-18,"Near Garut, Jawa, Indonesia",Merpati Nusantara Airlines,Semarang - Bandung,CASA 235-10,31,31,0,1992
3799,1992-10-19,"Near Usti Nem, Russia",Syktyvkar Avia,Ust'-Him - 	Syktyvkar,Antonov AN-28,16,15,0,1992
3800,1992-10-21,"Near Lake Caballochoa, Peru",Military - Peruvian Air Force,sin informacion,de Havilland Canada DHC-6 Twin Otter 300,11,8,0,1992
3801,1992-10-29,"Chita, Russia",Aeroflot,Petropavlovsk - Novosobrisk,Antonov AN-8,14,13,0,1992
3802,1992-11-11,"Off Bombay, India",Military - Indian Air Force,sin informacion,Mil Mi-8 (helicopter),20,20,0,1992
3803,1992-11-11,"Near Tver, Russia",Military - Russian Air Force,Migalovo AB - Yerevan,Antonov AN-22A,33,33,0,1992
3804,1992-11-14,"Near Nha Trang, Vietnam",Vietnam Airlines,Ho Chi Minh City - Nha Trang,Yakovlev YAK-40,31,30,0,1992
3805,1992-11-15,"Near Porto Plata, Dominican Republic",Aerocaribbean - Charter,Santo Domingo - Porto Plata,Ilyushin IL-18D,34,34,0,1992
3806,1992-11-24,"Near Guilin, China",China Southern Airlines,Guangzhou - Guilin,Boeing B-737-3Y0,141,141,0,1992
3807,1992-11-30,"Near Harlem, Montana",Military - U.S. Air Force / Military - U.S. Air Force,sin informacion,Lockheed C-141B / Lockheed C141B,13,13,0,1992
3808,1992-12-09,"Uruapan, Mexico",Aero Sudpacifico,Uruapan - Guadalajara,Britten-Norman BN-2B-27 Islander,9,9,0,1992
3809,1992-12-13,"Goma, Congo",Scibe Airlift Cargo Zaire,Kindu - Goma,Fokker F-27 Friendship 400M,37,37,0,1992
3810,1992-12-14,"Lata, Georgia",Military - Russian Air Force,sin informacion,Mil Mi 8T (helicopter),61,61,0,1992
3811,1992-12-21,"Faro, Algarve, Portugal",Martinair Holland NV,Amsterdam - Faro,McDonnell Douglas DC-10-30CF,340,56,0,1992
3812,1992-12-22,"Tripoli, Libya",Libya Arab Airlines / Military -  Libya Air Force,Benghazi - Tripoli,Boeing B-727-2L5 / MiG23UB,157,157,0,1992
3813,1993-01-03,"Ogden, Utah",Air Taxi - South Coast Helicopters Inc.,sin informacion,Bell 206B3,4,4,0,1993
3814,1993-01-06,"Paris, France",Lufthansa Cityline,Bremen - Paris,de Havilland Canada DHC-8-301,23,4,0,1993
3815,1993-01-09,"Surabaya, Indonesia",Bouraq Indonesia Airlines,sin informacion,Hawker Siddeley HS-748-234,44,17,0,1993
3816,1993-01-13,"Sellafield, England",Titan Airways,Southend - Glasgow,Embraer 110P1 Bandeirante,2,2,0,1993
3817,1993-01-14,"Near Bronson Creek, British Colombia, Canada",Central Mountain Air Services,Bronson - Wrangell,Douglas C-47A,2,2,0,1993
3818,1993-01-27,"Kinshasa, Democratic Republic Congo",Trans Service Airlift,sin informacion,Nord 262A-44,21,3,0,1993
3819,1993-01-31,"Sumatra, Indonesia",Pan Malaysian Air Transport,Medan - Banda Aceh - Jakarta,Shorts SC-7 Skyvan 3-100,16,16,0,1993
3820,1993-02-08,"Near Tehran, Iran",Iran Air Tours  /  Military - Iranian Air Force,Tehran - Khoram,Tupolev TU-154M / Sukhoi Su-24,133,133,0,1993
3821,1993-02-10,"Near Daraim, Afghanistan",Military - Afghan Republican Air Force,Faisabad - Daraim,Mil Mi-8,30,30,0,1993
3822,1993-02-20,"Bogota, Colombia",Cargo Three Panama,Bogota-Panama,Convair CV-440,2,2,0,1993
3823,1993-02-28,"Off Green Island, Taiwan",Formosa Airlines,Taipei-Iles Orchides,Dornier 228-201,6,6,0,1993
3824,1993-03-05,"Skopje, Macedonia",Palair Macedonian,Skopje - Zürich,Fokker 100,97,83,0,1993
3825,1993-03-23,"Near Tangara de Serra, Brazil",Oeste Linhas Aereas,Cuiaba - Vihena - Rondonia,Embraer EMB-110 Bandeirante,6,6,0,1993
3826,1993-03-31,"Anchorage, Alaska",Japan Air Lines,sin informacion,Boeing B-747-466,5,0,0,1993
3827,1993-04-01,"Blountville, Tennesee",Private,"Bristol, TN - Blountville, TN",Fairchild SA227-TT,4,4,0,1993
3828,1993-04-02,"Off Margarita Island, Venezuela",Linea Aeropostal Venezolana,Test,McDonnell Douglas DC-9-15,11,11,0,1993
3829,1993-04-06,"950 nm S of  Shemya, Alaska",China Eastern Airlines,Shanghai - Los Angeles,McDonnell Douglas MD-11,264,2,0,1993
3830,1993-04-19,"Zwingle, Iowa",Private,"Cincinnati, OH - Pierre, SD",Mitsubishi MU-2B-60,8,8,0,1993
3831,1993-04-23,"Zavnah, Mongolia",MIAT - Mongolian Airlines,Ulan Bator - Bayan Olgiy,Antonov AN-26B,40,32,0,1993
3832,1993-04-26,"Aurangabad, India",Indian Airlines,Aurangabad - Bombay,Boeing B-737-2A8,118,55,0,1993
3833,1993-04-27,"Off  Libreville, Gambia",Military - Zambian Air Force,Lusaka - Libreville - Dakar,de Havilland  Canada  DHC-5D Buffalo,30,30,0,1993
3834,1993-04-27,"Near Kholm, Afghanistan",Military - Afghan Republican Air Force,Kabul - Mazar- Sharif,Antonov AN-32,76,76,0,1993
3835,1993-05-11,"Suva, Fiji",Fiji Air,sin informacion,Britten-Norman BN-2A-6 Islander,2,2,0,1993
3836,1993-05-15,"Near Cancun, Mexico",Carga del Caribe,Cancun - Cozumel,Douglas DC-6BF,5,3,0,1993
3837,1993-05-19,"Near Medellin, Colombia",SAM Colombia,Panama City - Medellin,Boeing B-727-46,132,132,0,1993
3838,1993-06-06,"El Yopal, Colombia",Aerotaca,Bogota - El Yopal,de Havilland Canada DHC-6 Twin Otter 300,2,2,0,1993
3839,1993-06-09,"Gulgubip, Papua New Guinea",Southwest Air,sin informacion,Britten-Norman  BN-2A-20 Trislander,11,9,0,1993
3840,1993-06-16,"Nabire, Indonesia",Merpati Nasantara Airlines,sin informacion,de Havilland Canada DHC-6 Twin Otter 300,3,1,0,1993
3841,1993-06-17,"Near Tbilisi, Georgia",Tajikistan Airlines,Batumi - Baku - Chimkent,Antonov AN-26,41,41,0,1993
3842,1993-07-01,"Sorong, Irian Jaya, Indonesia",Merpati Nusantara Airlines,Ambo - Sorong,Fokker F-28 Fellowship 3000,43,41,0,1993
3843,1993-07-06,"Near Ochamchire, Georgia",Military - Georgian Air Force,sin informacion,Mil Mi-8,23,23,0,1993
3844,1993-07-12,"Talladega, Alabama",Private,Birmingham - Talladega,"Helicopter, Hughes 369HS",2,1,0,1993
3845,1993-07-23,"Yinchuan, China",China Northwest Airlines,Yinchuan - Beijing,British Aerospace 146-300,113,55,0,1993
3846,1993-07-26,"Haenam, South Korea",Asiana Airlines,Seoul - Mokpo,Boeing B-737-5L9,110,68,0,1993
3847,1993-07-30,"Serawak, Malaysia",Hornbill Airways,Ba Kelalan - Marudi,Shorts SC-7 Skyvan 3-100,17,1,0,1993
3848,1993-07-31,"Devghat, Nepal",Everest Air,Kathmandu - Bharatpur,Dornier Do-228-101,19,19,0,1993
3849,1993-08-18,"Leeward Point Airfield, Guantanamo Bay, Cuba",American International Airways,"Norfolk, VA - Guantanamo, Cuba",McDonnell Douglas DC-8-61,3,0,0,1993
3850,1993-08-26,"Near Aldan, Russia",Sakha Airlines,Uchur - Aldan,Let 410UVP-E,24,24,0,1993
3851,1993-08-28,"Khorag, Tajikistan",Tajikistan Airlines,Khorag - Dushanbe,Yakovlev YAK-40,86,82,0,1993
3852,1993-09-14,"Warsaw, Poland",Lufthansa,Frankfurt - Warszawa,Airbus A320-211,70,2,0,1993
3853,1993-09-21,"Sukhumi, Georgia",Transair Georgia Airlines,Sochi - Sukhumi,Tupolev TU-134A,27,27,0,1993
3854,1993-09-22,"Sukhumi, Georgia",Transair Georgia Airlines,Tbilisi - Sukhumi,Tupolev TU-154B,132,108,0,1993
3855,1993-10-04,"Near Svanetia, Georgia",Military - Georgian Air Force,sin informacion,Mil Mi-8 (helicopter),60,60,0,1993
3856,1993-10-25,"Franz Josef Glacier, New Zealand",Hibiscus Air,Glentanner - Queenstown,GAF Nomad N-22,9,9,0,1993
3857,1993-10-26,"Fuzhou, China",China Eastern Airlines,Shenzen - Fuzhou,McDonnell Douglas MD-82,80,2,0,1993
3858,1993-10-27,"Near Namsos, Norway",Wideroe's Flyveselksap,Trondheim - Namsos,de Havilland Canada DHC-6 Twin Otter 300,20,7,0,1993
3859,1993-11-10,"Sandy Lake, Canada",Air Manitoba,Winnipeg - Sandy Lake,Hawker Siddeley HS-748-234 Srs. 2A,7,7,0,1993
3860,1993-11-13,"Urumqi, China",China Northern Airlines,Beijing - Urumqi,McDonnell Douglas MD-82,102,12,0,1993
3861,1993-11-15,"Near Kerman, Iran",Magistralnye Avialinii,Dubai - Kerman,Antonov AN-124,17,17,0,1993
3862,1993-11-20,"Near Ohrid, Macedonia",Aviaimpex (Macedonia),Genèva- Skopje,Yakovlev YAK-42D,116,116,0,1993
3863,1993-12-01,"Hibbing, Minnesota",Express Airlines - Northwest Airlink,Minneapolis/St. Paul - Hibbing,British Aerospace Jetstream BA-3100,18,18,0,1993
3864,1993-12-03,"Tuktoyaktuk, NWT, Canada",Arctic Wings & Rotors,Tuktoyaktuk - Inuvik,Britten Norman BN-2A Trislander7,7,7,0,1993
3865,1993-12-09,"Off Dakar, Senegal",Air Senegal / Gambia Airways,sin informacion,DHC-6 Twin Otter 300 / NAMC YS-11,3,3,0,1993
3866,1993-12-13,"Phonesavanh, Laos",Lao Aviation,Vientiane - Phonesavahn,Yunshuji Y-12-II,18,18,0,1993
3867,1993-12-15,"Near Naga, Philippines",Military - Philippine Air Force,Manila - Naga,Lockheed C-130H,29,29,0,1993
3868,1993-12-26,"Gyumri, Armenia",Kuban Airlines,Krasnadar - Gyumri,Antonov AN-26,36,36,0,1993
3869,1994-01-03,"Near Mamony, Siberia, Russia",Baikal Air,Irkutsk - Moscow,Tupolev TU-154M,124,124,1,1994
3870,1994-01-07,"Columbus, Ohio",Atlantic Coast Airlines (United Express),"Washington D.C. - Columbus, OH",British Aerospace Jetstream 4101,8,5,0,1994
3871,1994-02-24,"Nalchik, Russia",North Western Air Transport,Volgograd - Nalchik,Antonov AN-12V,13,13,0,1994
3872,1994-02-25,"East Midlands, England",British World Airways,Edinburgh - Coventry,Vickers 813 Viscount,2,1,0,1994
3873,1994-02-25,"Near Carpish, Peru",Expresso Aéreo,Jananjui - Tocache - Tingo Maria - Lima,Yakovlev YAK-40,31,31,0,1994
3874,1994-03-02,"New York, New York",Continental Airlines,New York City - Denver,McDonnell Douglas MD-82,116,0,0,1994
3875,1994-03-08,"New Delhi, India",Sahara,Training,Boeing 737-2R4C,4,4,0,1994
3876,1994-03-14,"Off Malindi, Kenya",Military - U.S. Air Force,Mombasa - Mogadishu,Lockheed C-130H Hercules,8,8,0,1994
3877,1994-03-17,Near Nag,Military - Iranian Air Force,Tehran - Moscow,Lockheed Hercules C-130,32,32,0,1994
3878,1994-03-18,"Key West, Florida",Chalk's International Airlines,Key West Harbor - Key West,Grumman G-73T Turbo Mallard,2,2,0,1994
3879,1994-03-18,"Spokane, Washington",Salair,Spokane - Portland,Douglas DC-3C,2,2,0,1994
3880,1994-03-21,"Weipa, Australia",Aurukun Air Services,Weipa - Aurukun,Britten-Norman BN-2A-21 Trislander,6,6,0,1994
3881,1994-03-23,"Near Mezhdurechensk, Russia",Aeroflot Russian International Airways,Moscow - Hong Kong,Airbus A310-304,75,75,0,1994
3882,1994-04-03,"Lamoille, Nevada",Air Taxi - El Aero Services Inc.,sin informacion,Bell 206B3,5,5,0,1994
3883,1994-04-04,"Amsterdam, Netherlands",KLM Cityhopper,Amsterdam - Cardiff,Saab 340B,24,3,0,1994
3884,1994-04-06,"Kigali, Rwanda",Rwanda Government,"Tanzania - Kigali, Rwanda",Dassault Falcon 50,12,12,0,1994
3885,1994-04-06,"Ambato, Ecuador",TAME,Taura - Latacunga,de Havilland Canada DHC-6 Twin Otter 300,17,17,0,1994
3886,1994-04-14,Northern Iraq,Military - U.S. Army / Military U.S. Army,sin informacion,Sikorsky UH-60 / Sikorsky UH-60,26,26,0,1994
3887,1994-04-25,"Nanga Pinoh, Indonesia",Dirgantara Air Services,Pontianak - Nanga Pinoh,Britten Norman BN-2A-21 Trislander,11,11,0,1994
3888,1994-04-26,"Near Komaki, Aichi, Japan",China Airlines (Taiwan),Taipei - Nagoya,Airbus A300B4-622R,271,264,0,1994
3889,1994-05-07,"Sao Gabriel, Brazil",Rico Taxi Aero,Sao Paulo - Sao Gabriel,Embraer 110 Bandeirante,16,8,0,1994
3890,1994-05-23,"Loma Linda, Colombia",Arall,San Jose - Villavicencio,Pilatus Britten-Norman BN-2B-27 Islander,11,4,0,1994
3891,1994-05-28,"Near Villavicencio, Colombia",Transoriente Colombia,Villavicencio - La Primavera - Puerto Carreno,Douglas DC-3 (C-53D-DO),29,7,0,1994
3892,1994-06-02,"Near Campbeltown, Scotland",Military - Royal Air Force,Aldergrove AB - Fort George,Boeing Vertol Chinook HC-2 (helicopter),29,29,0,1994
3893,1994-06-06,"Near Xi'an, China",China Northwest Airlines,Xian - Guangzhou,Tupolev TU-154M,160,160,0,1994
3894,1994-06-13,"Near Uruapan, Mexico",Aerolineas Cuahonte,Lazaro - Cardenas - Michoacan,Swearingen SA.226TC Metro II,9,9,0,1994
3895,1994-06-18,"Mt.  Kalora, Indonesia",Merpati Nusantara Airlines,Balikpapan - Palu,Fokker F-27 Friendship 500F,12,12,0,1994
3896,1994-06-18,"Chantilly, Virginia",TAESA,Mexico City - Washington D.C.,Learjet 25D,12,12,0,1994
3897,1994-06-26,"Abidjan, Ivory Coast",Air Ivorie,San Pedro - Abidjan,Fokker F-27 Friendship 400M,17,17,0,1994
3898,1994-06-29,"Near Logar, Afghanistan",Military - Dostum-Galboddin Militia,sin informacion,Antonov AN-32,70,50,0,1994
3899,1994-06-30,"Toulouse-Blagnac, France",Airbus Industrie,Toulouse - Toulouse,Airbus A330-321,7,7,0,1994
3900,1994-07-01,"Near Tidjika, Mauritania",Air Mauritanie,Nouakchott - Tidjikja,Fokker F-28 Fellowship 4000,93,80,0,1994
3901,1994-07-02,"Charlotte, North Carolina",USAir,"Columbia, SC - Charlotte, NC",McDonnell Douglas DC-9-30,57,37,0,1994
3902,1994-07-14,"Hanalei, Hawaii",Air Taxi - Papillion Helicopters Ltd.,"Lihue, HI - Lihue, HI",Aerospatiale AS350D,7,3,0,1994
3903,1994-07-17,"Near Fort de France, Martinique",Air Martinique,Bridgetown - Fort de France,Britten-Norman BN-2B-26 Islander,6,6,0,1994
3904,1994-07-17,"Boma, Democratic Republic Congo",Sankuru Air Service,Training,Yakovlev 40D,9,5,0,1994
3905,1994-07-19,"Colon, Panama",Alas Chiricanas,Colon - Panama City,Embraer 110P1 Bandeirante,21,21,0,1994
3906,1994-07-26,"East Kalimantan, Indonesia",Airfast Services,Kilo Lima - Kelawit,Sikorsky S-58ET,18,18,0,1994
3907,1994-08-05,"Near Boda, Russia",Military - Russian Air Force,Dzhida - Boda,Antonov AN-12,47,47,0,1994
3908,1994-08-07,"Kodiak, Alaska",Air Taxi - Uyak Air Services Inc.,Sightseeing,de Havilland DHC-2,7,6,0,1994
3909,1994-08-10,"Cheju, South Korea",Korean Airlines,Seoul - Cheju,Airbus A300B4-622R,160,0,0,1994
3910,1994-08-11,"Alsworth, Alaska",Air Taxi - Talon Air Services Inc.,"Caribou Lake, AK - Nikiski, AK",de Havilland DHC-2,3,3,0,1994
3911,1994-08-12,"Whiting, New Jersey",Air Taxi - National Helicopters,"New York, NY - Atlantic City, NJ",Bell 206L-4,3,3,0,1994
3912,1994-08-21,"Near Agadir, Morocco",Royal Air Maroc,Agadir - Casablanca,Aerospatiale ATR-42-300,44,44,0,1994
3913,1994-09-08,"Near Aliquippa, Pennsylvania",USAir,Chicago - Pittsburgh,Boeing B-737-3B7,132,132,0,1994
3914,1994-09-13,"Near Abuja, Nigeria",Aerocontroctors - Charter,Lagos - Abuja,de Havilland Canada DHC-6 Twin Otter 300,5,3,0,1994
3915,1994-09-17,"Fish Egg Inlet, Canada",Pacific Coastal Airlines,Fish Egg Inlet - Pruth Bay,de Havilland Canada DHC-6 Twin Otter 100,4,3,0,1994
3916,1994-09-18,"Tamanrasset, Algeria",Oriental Airlines,Tunis - Tamanrasset,BAC One-Eleven 515FB,39,5,0,1994
3917,1994-09-23,"Kowloon Bay, Hong Kong",Heavylift Cargo Airlines,Hong Kong - Jakarta,Lockheed L-100-30 Hercules,12,6,0,1994
3918,1994-09-26,"Near Vanavera, Russia",Cheremshanka Airlines,Krasnoyarsk - Tura,Yakovlev YAK-40,28,28,0,1994
3919,1994-09-28,"Bahia Negra, Paraguay",TAM Paraguay,Bahia Negra - Asuncion,Douglas C-47D,27,1,0,1994
3920,1994-09-30,"Chaibukha, Russia",Arsenyev Aviation Production Association,Chaibukha - Provedenia,Antonov AN-8,20,8,0,1994
3921,1994-10-08,"Mitu, Colombia",SELVA,Villavicencio - Mitu,Antonov AN-32B,10,10,0,1994
3922,1994-10-12,"Krakas Mountains, near Natanz , Iran",Iran Asseman Airlines,Isfahan - Terhan,Fokker F-28 Fellowship 1000,66,66,0,1994
3923,1994-10-14,"Near Formoso do Aragala, Brazil",Military - Brazilian Air Force,Rio de Janeiro - Belem,Lockheed C-130E,21,21,0,1994
3924,1994-10-26,"Near Cuito, Angola",Military - Angolan Air Force,sin informacion,Mil Mi-8MTV (helicopter),22,22,0,1994
3925,1994-10-29,"Near Ust'-Ilimsk, Russia",Aeronica,Yushno - Ust Ilimsk,Antonov AN-12A,23,23,0,1994
3926,1994-10-29,"Batagaj, Russia",Yakutavia,sin informacion,Antonov AN-2,19,7,0,1994
3927,1994-10-31,"Roselawn, Indiana",American Eagle,Indianapolis - Chicago,ATR-72-212,68,68,0,1994
3928,1994-11-01,"Off Cozumel, Mexico",Transportes Aereos Pegaso,Cozumel - Chichen Itza,Bell 212,14,14,0,1994
3929,1994-11-04,"Near Nabire, Indonesia",Trigana Air Service,Nabire - Obano,de Havilland Canada DHC-6 Twin Otter 100,4,4,0,1994
3930,1994-11-05,"Saposa, Peru",SA Amazonica,Trujillo - Saposa,Yakovlev YAK-40,30,6,0,1994
3931,1994-11-16,"Avenal, California",Ameriflight,Burbank - Oakland,Beechcraft C99,1,1,0,1994
3932,1994-11-22,Papua New Guinea,Southwest Air,Selbang - Bolvovip,Britten Norman BN-2A Trislander,7,7,0,1994
3933,1994-11-22,"Bridgeton, Missouri",Trans World Airlines / Private,sin informacion,McDonnell Douglas DC-9-82 / Cessna 441,142,2,0,1994
3934,1994-11-25,"Near Cuito, Angola",Military - Angolan Air Force,sin informacion,Mil Mi-17 (helicopter),22,22,0,1994
